price,accommodates,bedrooms,room_type,review_scores_rating,neighbourhood,number_of_reviews,latitude,longitude
685.33,6,3.0,Entire home/apt,5.0,Waverley,5,-33.88828676758782,151.27850521355867
167.41,2,1.0,Entire home/apt,4.77,Mosman,13,-33.83204,151.24356
135.83,2,1.0,Private room,5.0,Sydney,3,-33.89833,151.17841
138.25,1,1.0,Private room,5.0,Sydney,3,-33.900165997475035,151.178571655113
464.0,5,2.0,Entire home/apt,5.0,Sydney,5,-33.87567,151.20296
916.67,5,2.0,Entire home/apt,5.0,Waverley,1,-33.899084912395175,151.27313414722138
217.0,4,3.0,Entire home/apt,4.0,Campbelltown,5,-34.00442287105248,150.86213158786927
247.5,3,1.0,Entire home/apt,4.75,Ryde,4,-33.79171,151.1347
167.0,2,1.0,Private room,3.0,Sydney,3,-33.88545712550838,151.2093502867547
133.52,2,1.0,Private room,5.0,Randwick,5,-33.911769,151.239142
189.0,2,1.0,Private room,3.0,Sydney,2,-33.88439,151.20917
1064.06,6,3.0,Entire home/apt,5.0,Manly,1,-33.80056,151.29067
216.5,2,1.0,Entire home/apt,4.5,Sydney,2,-33.87025,151.22557
165.47,5,2.0,Entire home/apt,4.5,Liverpool,2,-33.9148165,150.9265846
401.7,4,2.0,Entire home/apt,5.0,Sydney,2,-33.8793,151.20232
264.37,8,4.0,Entire home/apt,4.5,Campbelltown,4,-33.9755796,150.8603393
55.0,1,1.0,Private room,4.5,Bankstown,8,-33.88126812093531,150.9954262021056
244.0,5,2.0,Entire home/apt,5.0,Auburn,1,-33.8495818,151.061262
346.1,4,2.0,Entire home/apt,3.75,Ku-Ring-Gai,4,-33.73356,151.12869
542.5,2,1.0,Entire home/apt,5.0,Sydney,6,-33.88555,151.2084
192.0,2,1.0,Private room,3.67,Sydney,3,-33.88560811508329,151.20711161610194
338.93,4,2.0,Entire home/apt,3.0,Woollahra,1,-33.8824681,151.2348618
162.43,3,1.0,Private room,5.0,Sutherland Shire,3,-34.05919,151.12347
429.0,8,3.0,Entire home/apt,4.5,Woollahra,4,-33.87336,151.24007
123.0,2,1.0,Private room,4.5,Rockdale,4,-33.96068,151.12047
78.0,2,1.0,Private room,4.93,Ryde,14,-33.82941,151.10785
78.0,2,1.0,Private room,4.86,Ryde,7,-33.82941,151.10785
144.0,2,1.0,Private room,4.8,Randwick,5,-33.92247,151.22091
143.79,2,1.0,Private room,4.8,Sydney,10,-33.87743024872434,151.2267186519224
147.21,2,1.0,Private room,5.0,Sydney,3,-33.87733,151.22752
97.0,2,1.0,Private room,4.85,Ryde,20,-33.829413993486305,151.1078503355384
424.0,2,1.0,Entire home/apt,4.83,Sutherland Shire,6,-34.05008709924973,151.1548881450324
439.0,6,2.0,Entire home/apt,5.0,Sydney,3,-33.87313,151.19843
390.0,8,3.0,Entire home/apt,5.0,Camden,1,-34.00247,150.73103
424.0,3,1.0,Entire home/apt,4.5,Sutherland Shire,6,-34.051763928932864,151.15479678274588
424.0,2,1.0,Entire home/apt,5.0,Sutherland Shire,2,-34.05176,151.15522
400.0,2,1.0,Entire home/apt,5.0,Sydney,4,-33.87458,151.1982
120.0,2,1.0,Private room,4.4,Blacktown,5,-33.774512127396164,150.92799858780572
160.0,2,1.0,Private room,4.5,Sydney,4,-33.90038,151.2099
349.0,4,2.0,Entire home/apt,5.0,Sydney,3,-33.90461,151.18313
95.86,2,1.0,Private room,5.0,Parramatta,2,-33.7863876,151.0788187
86.5,2,1.0,Private room,4.0,Parramatta,2,-33.7863876,151.0788187
347.95,5,3.0,Entire home/apt,5.0,Auburn,1,-33.8499831512424,151.0731119278901
513.75,5,2.0,Entire home/apt,4.75,Waverley,8,-33.88753000000001,151.272552
632.79,6,3.0,Entire home/apt,4.54,Sydney,13,-33.86732,151.20642
405.0,6,2.0,Entire home/apt,5.0,Sydney,2,-33.87151,151.19575
413.0,8,2.0,Entire home/apt,5.0,Sydney,9,-33.869369,151.194443
514.0,6,2.0,Entire home/apt,5.0,Parramatta,4,-33.8148558,151.0101948
474.0,6,2.0,Entire home/apt,5.0,Waverley,5,-33.88717,151.28282
363.0,4,2.0,Entire home/apt,5.0,City Of Kogarah,1,-33.95977,151.13771
499.67,10,3.0,Entire home/apt,4.0,Marrickville,1,-33.898595,151.1692444
278.98,4,2.0,Entire home/apt,3.0,Sutherland Shire,1,-34.0477437,151.1526959
246.0,2,1.0,Entire home/apt,5.0,Bankstown,9,-33.91457570772554,151.02977890379353
156.14,2,1.0,Private room,2.0,Sydney,3,-33.88427,151.20179
116.0,2,1.0,Private room,3.67,Ku-Ring-Gai,3,-33.77813,151.15756
71.5,3,1.0,Private room,2.0,Fairfield,2,-33.89865,150.93666
65.5,2,1.0,Private room,5.0,Fairfield,2,-33.90034,150.9361
71.5,2,1.0,Private room,5.0,Fairfield,2,-33.90027,150.93627
158.62,2,1.0,Private room,3.86,Sydney,7,-33.87736,151.22854
162.05,2,1.0,Private room,4.8,Sydney,5,-33.87704,151.22862
709.0,4,1.0,Entire home/apt,4.8,Sydney,5,-33.8739882,151.1974287
476.5,4,2.0,Entire home/apt,5.0,Rockdale,1,-33.95919,151.15752
468.0,6,3.0,Entire home/apt,4.33,Sydney,3,-33.87372145554279,151.2195838612367
154.5,2,1.0,Private room,3.0,Sydney,1,-33.88362,151.19691
263.5,2,1.0,Entire home/apt,3.0,Parramatta,1,-33.82012,151.00693
328.5,4,2.0,Entire home/apt,4.0,Sydney,1,-33.87769,151.18894
285.5,4,1.0,Entire home/apt,5.0,Willoughby,15,-33.82039,151.19264
385.15,3,1.0,Entire home/apt,5.0,Manly,3,-33.79763614384747,151.28299342318317
266.0,4,2.0,Entire home/apt,5.0,Hornsby,1,-33.76860781382524,151.08257230095865
285.0,4,1.0,Entire home/apt,5.0,Ryde,2,-33.78037,151.11393
649.0,8,3.0,Entire home/apt,5.0,Sydney,5,-33.87011039629768,151.19634828279638
231.0,3,1.0,Entire home/apt,5.0,Willoughby,2,-33.7932,151.19145
385.5,4,2.0,Entire home/apt,5.0,Auburn,6,-33.8469,151.07375
242.0,4,2.0,Entire home/apt,4.8,Bankstown,5,-33.96013,151.02685
165.5,3,1.0,Entire home/apt,5.0,Sutherland Shire,11,-34.00749191958093,151.09389580786228
226.71,2,1.0,Entire home/apt,5.0,Sydney,3,-33.888913481115594,151.21654025593668
122.0,2,1.0,Private room,4.67,Sydney,12,-33.89038,151.20871
117.0,2,1.0,Private room,4.73,Sydney,11,-33.88867,151.20778
390.0,6,3.0,Entire home/apt,4.88,Auburn,8,-33.82592,151.07855
217.0,2,1.0,Entire home/apt,5.0,Willoughby,1,-33.7973,151.1796
460.0,3,1.0,Entire home/apt,4.5,Sutherland Shire,2,-34.04853,151.14851
424.0,2,1.0,Entire home/apt,5.0,Sutherland Shire,1,-34.05201922764108,151.1529836254279
381.0,5,2.0,Entire home/apt,4.75,Sydney,12,-33.87961,151.21143
319.6,6,3.0,Entire home/apt,4.5,Woollahra,2,-33.88241595166437,151.22980351479168
735.0,6,3.0,Entire home/apt,5.0,Sydney,4,-33.89185,151.20991
266.1,4,2.0,Entire home/apt,5.0,Rockdale,2,-33.96796,151.15301
326.0,2,1.0,Entire home/apt,5.0,Sydney,2,-33.90803,151.21242
102.0,2,1.0,Private room,3.5,Auburn,4,-33.8468,151.03841
265.0,3,1.0,Entire home/apt,4.33,Sydney,3,-33.90385,151.20615
587.5,5,3.0,Entire home/apt,4.4,Marrickville,5,-33.8938701,151.1700078
565.5,6,3.0,Entire home/apt,4.78,Leichhardt,9,-33.87949,151.15444
604.6,4,2.0,Entire home/apt,4.67,Waverley,3,-33.8848642,151.2729853
277.33,5,1.0,Entire home/apt,4.67,Liverpool,3,-33.91679,150.92782
312.0,4,1.0,Entire home/apt,5.0,Sydney,4,-33.869524247989865,151.22018301449393
79.0,2,1.0,Private room,4.0,Auburn,7,-33.87242,151.02969
573.0,8,4.0,Entire home/apt,4.78,Sydney,9,-33.85847,151.20346
79.0,2,1.0,Private room,4.67,Auburn,6,-33.87229867133769,151.0280656245227
61.0,1,1.0,Private room,4.86,Auburn,7,-33.87053872206772,151.02870387136008
153.0,4,2.0,Private room,5.0,Penrith,1,-33.766352,150.7251058
501.67,4,2.0,Entire home/apt,5.0,Sydney,3,-33.8867366,151.2134594
106.0,2,1.0,Private room,5.0,Ku-Ring-Gai,1,-33.743220228935904,151.13251541809026
348.67,6,3.0,Entire home/apt,5.0,Marrickville,4,-33.91536,151.16825
268.5,5,2.0,Entire home/apt,5.0,Bankstown,2,-33.92161065142123,151.03509583244747
390.0,4,2.0,Entire home/apt,5.0,Botany Bay,1,-33.92262,151.1871
249.0,2,1.0,Private room,5.0,Penrith,2,-33.761257,150.7165664
516.0,4,2.0,Entire home/apt,5.0,Manly,4,-33.801037,151.2868967
880.0,15,6.0,Entire home/apt,4.5,Camden,2,-33.96084,150.7992
167.82,4,1.0,Private room,4.8,Ryde,5,-33.81186,151.10185
680.5,8,4.0,Entire home/apt,5.0,Camden,1,-34.01527,150.78423
252.57,6,3.0,Entire home/apt,2.0,Holroyd,1,-33.82808,150.93452
555.0,10,4.0,Entire home/apt,5.0,Camden,4,-33.96003382443304,150.79700064351636
196.43,2,1.0,Entire home/apt,4.0,Parramatta,4,-33.818683384044135,151.00739178997054
388.0,3,1.0,Entire home/apt,5.0,Sydney,10,-33.87259,151.19684
347.0,5,2.0,Entire home/apt,5.0,Camden,8,-33.96162751899065,150.79716602866492
268.5,4,2.0,Entire home/apt,5.0,Warringah,3,-33.76369,151.20653
308.5,2,1.0,Entire home/apt,3.0,Auburn,1,-33.8492023,151.0597815
542.5,6,3.0,Entire home/apt,5.0,Sutherland Shire,1,-34.03606,151.07452
468.0,2,1.0,Entire home/apt,5.0,Ryde,2,-33.7796,151.1118
397.5,4,1.0,Entire home/apt,5.0,Manly,1,-33.794025590590486,151.28450638574557
685.0,10,4.0,Entire home/apt,5.0,Camden,2,-34.00711,150.75831
249.0,4,1.0,Entire home/apt,4.57,North Sydney,7,-33.82359,151.22678
376.5,6,3.0,Entire home/apt,5.0,Lane Cove,3,-33.81837,151.14872
317.75,2,1.0,Entire home/apt,4.71,Sydney,7,-33.892075668175806,151.20197802025794
491.0,9,4.0,Entire home/apt,5.0,Auburn,9,-33.84788,151.07465
180.0,4,1.0,Entire home/apt,5.0,Sydney,14,-33.87655,151.22446
334.36,4,1.0,Entire home/apt,3.67,Sydney,3,-33.8692301,151.2063966
475.0,3,1.0,Entire home/apt,4.8,Manly,5,-33.802170577869504,151.2872905116394
354.34,6,3.0,Entire home/apt,5.0,Parramatta,3,-33.825,150.99778
297.0,3,1.0,Entire home/apt,4.5,North Sydney,2,-33.83557,151.20593
378.0,4,1.0,Entire home/apt,4.75,North Sydney,4,-33.8430457,151.2058142
346.5,6,3.0,Entire home/apt,5.0,Canterbury,3,-33.93946,151.05173
360.0,4,2.0,Entire home/apt,4.0,Liverpool,3,-33.93398,150.9235
229.0,2,1.0,Private room,4.0,Penrith,1,-33.76042,150.71624
776.0,6,3.0,Entire home/apt,5.0,Waverley,6,-33.893376004793325,151.27225130796432
288.0,2,1.0,Entire home/apt,4.5,Waverley,2,-33.89358889984309,151.2475108810926
302.0,2,1.0,Entire home/apt,5.0,Sydney,3,-33.887675063095244,151.19985083758874
210.0,4,1.0,Entire home/apt,5.0,Sydney,2,-33.88154,151.20202
516.8,2,1.0,Entire home/apt,5.0,Sydney,2,-33.86374440849462,151.20327023036683
268.0,2,1.0,Entire home/apt,5.0,Auburn,15,-33.8473179,151.0730723
366.0,3,1.0,Entire home/apt,4.5,Manly,2,-33.8006308,151.292452
475.0,2,1.0,Entire home/apt,5.0,The Hills Shire,7,-33.59413,150.94285
269.05,4,2.0,Entire home/apt,5.0,Sydney,5,-33.86973,151.20749
114.0,2,1.0,Private room,4.4,Sydney,5,-33.87686,151.19686
391.5,5,2.0,Entire home/apt,4.0,Ryde,1,-33.77984,151.11464
374.0,6,2.0,Entire home/apt,5.0,Hornsby,8,-33.76967,151.07623
695.33,7,3.0,Entire home/apt,5.0,Sydney,2,-33.86731,151.19011
365.18,6,2.0,Entire home/apt,5.0,Camden,4,-34.0440018,150.7341284
952.5,6,3.0,Entire home/apt,5.0,Warringah,1,-33.78457366451418,151.28906925180365
331.0,5,2.0,Entire home/apt,5.0,Camden,2,-34.0440018,150.7341284
706.0,7,2.0,Entire home/apt,4.91,Sydney,11,-33.8672157,151.2023442
62.33,2,1.0,Private room,5.0,Fairfield,1,-33.892817447985536,150.93531552628568
71.67,2,1.0,Private room,3.5,Fairfield,2,-33.89268879423472,150.93378837367737
447.5,6,3.0,Entire home/apt,5.0,Ryde,1,-33.79512,151.11509
474.0,6,3.0,Entire home/apt,4.88,Manly,8,-33.79286,151.28333
59.33,1,1.0,Private room,5.0,Fairfield,3,-33.89271,150.93513
58.67,1,1.0,Private room,1.0,Fairfield,1,-33.8943714994613,150.93544115996414
422.24,6,4.0,Entire home/apt,5.0,The Hills Shire,6,-33.63661,150.89365
280.0,3,1.0,Entire home/apt,5.0,Auburn,1,-33.8492023,151.0597815
247.0,4,1.0,Entire home/apt,5.0,Auburn,9,-33.8503043,151.0620619
65.0,2,1.0,Private room,3.33,Fairfield,3,-33.89404070366596,150.935443259406
217.0,2,1.0,Entire home/apt,4.0,Hornsby,2,-33.76977581016605,151.08182766507642
251.5,3,1.0,Entire home/apt,4.75,Sydney,4,-33.8778682,151.2158943
296.8,4,2.0,Entire home/apt,5.0,North Sydney,1,-33.8428609,151.2087516
255.0,6,2.0,Entire home/apt,5.0,Auburn,18,-33.84893,151.07319
418.5,4,2.0,Entire home/apt,4.63,Sydney,8,-33.89285,151.20061
570.0,10,4.0,Entire home/apt,4.86,Liverpool,7,-33.92283,150.80026
268.5,2,1.0,Entire home/apt,5.0,Warringah,1,-33.77661243719963,151.28426425158978
312.23,4,2.0,Entire home/apt,5.0,Randwick,7,-33.94444854012987,151.25754962399762
148.0,2,1.0,Private room,5.0,Canterbury,3,-33.92774,151.11957
130.0,2,1.0,Private room,5.0,Canterbury,2,-33.92773,151.11915
439.0,7,3.0,Entire home/apt,5.0,Burwood,1,-33.869555985491544,151.10371390927898
318.19,4,1.0,Entire home/apt,5.0,Lane Cove,2,-33.8235,151.19587
89.0,2,1.0,Private room,4.75,Blacktown,4,-33.683329098433994,150.87900706104324
160.0,2,1.0,Entire home/apt,5.0,Bankstown,28,-33.91332,151.02583
454.2,5,4.0,Entire home/apt,4.0,Waverley,1,-33.89434,151.27214
600.0,12,6.0,Entire home/apt,4.5,Bankstown,2,-33.94526,150.99402
183.0,2,1.0,Private room,5.0,Waverley,4,-33.89342220339776,151.27222817391157
420.0,4,1.0,Entire home/apt,4.6,Sydney,10,-33.87808839095781,151.2119059044238
435.25,4,2.0,Entire home/apt,5.0,Sydney,10,-33.873116,151.1813686
374.31,8,3.0,Entire home/apt,5.0,Sydney,7,-33.86962,151.19314
296.0,2,1.0,Entire home/apt,5.0,Sutherland Shire,7,-34.05439,151.15002
182.33,2,1.0,Entire home/apt,5.0,Waverley,9,-33.8898959,151.2724383
401.0,4,2.0,Entire home/apt,5.0,Botany Bay,10,-33.920436011342865,151.18559962014098
447.5,8,4.0,Entire home/apt,4.5,Rockdale,4,-33.95309,151.10572
262.5,2,1.0,Entire home/apt,5.0,Sydney,1,-33.870933,151.229091
212.5,4,1.0,Entire home/apt,4.0,Waverley,1,-33.89228,151.27224
308.12,4,2.0,Entire home/apt,3.0,Sydney,1,-33.9012,151.20209
488.0,2,1.0,Entire home/apt,4.67,Auburn,3,-33.84666650114873,151.05791168592788
56.0,1,1.0,Private room,4.5,Fairfield,2,-33.89487,150.93382
57.67,1,1.0,Private room,4.0,Fairfield,1,-33.89449379188032,150.93478939398028
145.0,2,1.0,Private room,4.2,Hurstville,5,-33.96531190624072,151.0486360770433
268.5,5,2.0,Entire home/apt,4.0,Bankstown,1,-33.92220870278798,151.03387657853366
583.33,6,3.0,Entire home/apt,4.83,Manly,6,-33.7933011,151.2866134
241.93,4,1.0,Entire home/apt,4.5,Sydney,6,-33.87518,151.20476
82.4,2,1.0,Private room,1.0,Burwood,1,-33.8789,151.09816
511.0,6,3.0,Entire home/apt,3.0,North Sydney,1,-33.82883,151.21057
738.91,2,1.0,Entire home/apt,5.0,Waverley,1,-33.89196081145243,151.2825620546937
205.5,4,2.0,Entire home/apt,5.0,Sutherland Shire,1,-34.01315,151.20578
99.0,2,1.0,Private room,5.0,Burwood,1,-33.87907,151.09836
416.67,11,5.0,Entire home/apt,4.5,Blacktown,2,-33.68295,150.89487
296.5,4,2.0,Entire home/apt,4.75,Sydney,4,-33.8909546,151.2051429
311.2,6,3.0,Entire home/apt,4.25,Blacktown,4,-33.6895,150.9064
113.0,2,1.0,Private room,4.0,Canterbury,3,-33.92580896280252,151.08764860804072
181.0,6,2.0,Entire home/apt,4.38,The Hills Shire,8,-33.77464,151.04226
103.0,1,1.0,Private room,3.0,Fairfield,2,-33.88139,150.95789
244.0,2,1.0,Entire home/apt,5.0,Botany Bay,2,-33.9236139,151.1842794
212.33,2,1.0,Entire home/apt,5.0,Botany Bay,2,-33.95317,151.20454
290.0,4,2.0,Entire home/apt,4.8,Willoughby,5,-33.80687,151.18327
294.5,2,1.0,Entire home/apt,5.0,Sydney,4,-33.87848,151.18855
348.5,4,2.0,Entire home/apt,4.75,Sydney,4,-33.88215,151.17758
287.6,2,1.0,Entire home/apt,5.0,Sydney,1,-33.8640003,151.201402
417.0,4,2.0,Entire home/apt,5.0,Pittwater,3,-33.6567954,151.3111564
591.5,5,2.0,Entire home/apt,5.0,Sydney,1,-33.87897,151.21282
293.66,4,2.0,Entire home/apt,5.0,Parramatta,1,-33.8200788,151.0042244
302.0,4,2.0,Entire home/apt,4.93,Rockdale,14,-33.9605693,151.1532574
400.0,3,1.0,Entire home/apt,5.0,Auburn,2,-33.84666,151.07217
110.0,2,1.0,Private room,4.79,Auburn,19,-33.8497116,151.0351675
409.0,8,2.0,Entire home/apt,4.75,Sydney,4,-33.85845,151.20109
463.0,4,1.0,Entire home/apt,4.92,Sydney,13,-33.87852,151.20689
273.0,4,1.0,Entire home/apt,5.0,Waverley,10,-33.892677147963816,151.25122878760462
1198.24,16,5.0,Entire home/apt,5.0,Sydney,1,-33.85828,151.20157
265.33,4,2.0,Entire home/apt,5.0,Waverley,1,-33.894023,151.2702091
112.0,2,1.0,Private room,4.6,Sydney,5,-33.89629,151.20504
350.5,4,2.0,Entire home/apt,5.0,Sutherland Shire,3,-34.02944,151.09795
117.0,1,1.0,Private room,4.75,Botany Bay,4,-33.95631,151.20661
366.0,2,1.0,Entire home/apt,5.0,Sydney,1,-33.87796,151.20291
319.0,4,3.0,Entire home/apt,5.0,Marrickville,3,-33.89781306041124,151.17180015459633
118.0,2,1.0,Private room,4.0,Sydney,1,-33.89636,151.20494
125.0,2,1.0,Private room,4.33,Sydney,3,-33.89587,151.20315
417.0,4,1.0,Entire home/apt,5.0,Sydney,5,-33.87483,151.22354
227.93,2,1.0,Entire home/apt,5.0,Canada Bay,2,-33.82477,151.08847
302.5,6,2.0,Entire home/apt,4.8,Sydney,5,-33.883872,151.1924574
435.0,6,2.0,Entire home/apt,4.8,Sydney,5,-33.88028,151.21239
321.0,4,1.0,Entire home/apt,5.0,Sydney,14,-33.8802,151.20813
848.0,12,5.0,Entire home/apt,5.0,Pittwater,6,-33.62764,151.31867
556.1,4,2.0,Entire home/apt,5.0,Randwick,1,-33.9441844,151.2601552
399.0,4,2.0,Entire home/apt,5.0,Sydney,5,-33.894119191990164,151.22952425459275
166.0,4,2.0,Entire home/apt,1.0,Sydney,1,-33.8876499,151.1970399
517.0,4,2.0,Entire home/apt,5.0,Hornsby,1,-33.53782848797736,151.23803299761423
509.67,8,4.0,Entire home/apt,1.0,Ryde,1,-33.82023,151.1038
289.25,5,2.0,Entire home/apt,4.86,Sydney,7,-33.87623,151.21548
177.0,3,2.0,Entire home/apt,4.67,Sydney,9,-33.88231,151.21615
55.0,1,1.0,Shared room,5.0,Sydney,2,-33.881569934789844,151.20527096931156
84.0,2,1.0,Private room,5.0,The Hills Shire,1,-33.6792796,151.0107298
414.25,6,2.0,Entire home/apt,4.67,Canterbury,6,-33.911,151.11987
348.0,4,2.0,Entire home/apt,5.0,Sydney,3,-33.90058,151.21478
337.0,5,2.0,Entire home/apt,5.0,Auburn,1,-33.8257941,151.0761322
321.0,5,3.0,Entire home/apt,4.57,Sydney,7,-33.8836118,151.1973403
547.0,4,2.0,Entire home/apt,5.0,Sydney,1,-33.90511534068352,151.2111820477213
188.0,2,1.0,Entire home/apt,5.0,The Hills Shire,5,-33.69011,150.9239
427.0,5,2.0,Entire home/apt,5.0,Sydney,6,-33.8879388,151.2088038
200.0,2,1.0,Private room,4.88,Hornsby,8,-33.7502067,151.0703511
325.0,4,2.0,Entire home/apt,4.88,Waverley,8,-33.90524064327897,151.2674115845698
90.33,2,1.0,Private room,5.0,Auburn,3,-33.87048672388937,151.03174216247535
109.0,3,1.0,Private room,5.0,The Hills Shire,3,-33.65654720512806,150.89688625336865
128.0,4,1.0,Private room,5.0,Burwood,1,-33.87284,151.09455
110.5,2,1.0,Private room,5.0,Warringah,1,-33.7545258,151.2909564
142.0,4,1.0,Private room,4.0,Burwood,3,-33.8726464753376,151.09590206543857
416.0,6,3.0,Entire home/apt,4.5,Auburn,4,-33.84949,151.07501
92.0,2,1.0,Private room,5.0,Blacktown,1,-33.71977,150.85762
118.0,2,1.0,Entire home/apt,5.0,Canada Bay,3,-33.86735,151.09337
99.0,2,1.0,Private room,3.0,Burwood,2,-33.87247313228025,151.09533976844753
93.0,2,1.0,Private room,3.0,Strathfield,2,-33.87338,151.0939
380.0,3,1.0,Entire home/apt,4.67,Sydney,3,-33.887778204556874,151.22755699615377
397.13,10,3.0,Entire home/apt,5.0,Sydney,7,-33.8863,151.20881
61.0,1,1.0,Private room,4.67,Auburn,3,-33.87064546715159,151.02807760275593
61.0,1,1.0,Private room,4.5,Auburn,6,-33.87065601861494,151.03035928677326
299.0,3,1.0,Entire home/apt,5.0,Sydney,4,-33.88739,151.22758
248.0,4,2.0,Entire home/apt,4.88,Waverley,8,-33.8880659648733,151.27730305436043
408.0,6,3.0,Entire home/apt,5.0,Waverley,2,-33.88817,151.27509
149.0,2,1.0,Private room,5.0,Randwick,2,-33.922718594841825,151.22312871094337
572.0,9,4.0,Entire home/apt,5.0,Ku-Ring-Gai,4,-33.74728,151.138
309.0,2,1.0,Entire home/apt,5.0,Pittwater,5,-33.62549,151.33218
397.0,4,1.0,Entire home/apt,4.0,Sydney,1,-33.87007050324908,151.20524622651683
463.0,5,2.0,Entire home/apt,5.0,Sydney,1,-33.87402737729304,151.20508997742544
215.5,6,3.0,Entire home/apt,4.63,Hornsby,8,-33.766017304317224,151.08762927422595
207.0,2,1.0,Entire home/apt,4.67,Camden,3,-34.0798777,150.6942672
1545.0,12,5.0,Entire home/apt,5.0,Sutherland Shire,7,-34.01669043304849,151.09095550841337
250.0,2,1.0,Entire home/apt,4.25,Sydney,4,-33.88571,151.20276
131.33,1,1.0,Private room,4.0,Woollahra,2,-33.8873486,151.2640063
423.67,4,2.0,Entire home/apt,5.0,Sydney,7,-33.8888423,151.1961306
314.4,5,2.0,Entire home/apt,4.78,Sydney,9,-33.87469,151.20408
330.0,3,1.0,Entire home/apt,5.0,Auburn,8,-33.8473179,151.0730723
613.0,8,3.0,Entire home/apt,4.0,Sydney,1,-33.8792,151.19527
229.0,2,1.0,Entire home/apt,4.88,Sutherland Shire,8,-34.06292,151.12909
463.0,5,2.0,Entire home/apt,5.0,Ryde,2,-33.77912328185714,151.11225442570472
627.0,8,3.0,Entire home/apt,5.0,Sydney,1,-33.87939,151.19571
225.5,4,1.0,Entire home/apt,4.5,Auburn,2,-33.8500717,151.0603565
278.45,4,1.0,Entire home/apt,4.8,Sydney,5,-33.8848037229529,151.21244018049362
290.0,4,2.0,Entire home/apt,4.0,Waverley,1,-33.90198,151.25997
338.5,4,2.0,Entire home/apt,3.0,Sydney,1,-33.867506157363024,151.203439651084
96.0,2,1.0,Private room,4.29,Auburn,14,-33.84476023790975,151.0403870980374
154.0,2,1.0,Entire home/apt,3.93,Auburn,15,-33.84464,151.04027
160.0,8,2.0,Private room,4.6,Parramatta,5,-33.798019995872686,151.01190250781156
483.0,6,3.0,Entire home/apt,4.88,Sydney,8,-33.85892,151.20347
252.0,2,1.0,Entire home/apt,4.33,Sydney,3,-33.91247729945544,151.2013590624145
1255.3,8,4.0,Entire home/apt,5.0,Randwick,1,-33.93556,151.25878
306.5,5,3.0,Entire home/apt,5.0,Sydney,5,-33.9120049,151.2122576
102.0,1,1.0,Private room,5.0,Ashfield,1,-33.892099903257844,151.13377966152677
206.0,5,1.0,Entire home/apt,5.0,Sutherland Shire,5,-34.0412198,151.1608953
337.0,5,2.0,Entire home/apt,5.0,Waverley,1,-33.8927847,151.2727081
241.5,2,1.0,Entire home/apt,5.0,Sydney,7,-33.875808,151.224687
526.5,4,2.0,Entire home/apt,5.0,Ryde,3,-33.8322901,151.1252988
700.0,10,5.0,Entire home/apt,5.0,Ku-Ring-Gai,2,-33.76275,151.18786
462.0,3,2.0,Entire home/apt,5.0,Leichhardt,1,-33.86552,151.16881
307.5,4,2.0,Entire home/apt,3.0,Botany Bay,3,-33.92126,151.18678
97.0,1,2.0,Private room,4.67,Canterbury,3,-33.92360197569395,151.08901252980186
480.0,4,2.0,Entire home/apt,5.0,Leichhardt,3,-33.879971811602296,151.15054670785406
95.0,1,1.0,Private room,4.0,Canterbury,1,-33.9239,151.08933
222.5,3,1.0,Entire home/apt,4.8,North Sydney,10,-33.84844,151.20455
543.0,6,3.0,Entire home/apt,5.0,Strathfield,8,-33.8608978,151.0670616
284.0,2,1.0,Entire home/apt,5.0,Sydney,4,-33.87537,151.2205
310.0,2,1.0,Entire home/apt,5.0,Waverley,1,-33.89034378491416,151.27244184748375
353.76,6,3.0,Entire home/apt,5.0,Botany Bay,1,-33.92114,151.18642
226.33,2,1.0,Entire home/apt,4.83,Manly,6,-33.79524,151.2874
369.0,5,2.0,Entire home/apt,4.54,Sydney,13,-33.88594,151.17763
437.0,5,3.0,Entire home/apt,5.0,Auburn,5,-33.84798,151.07555
264.76,7,3.0,Entire home/apt,5.0,Fairfield,1,-33.9025061,150.924722
334.37,9,4.0,Entire home/apt,4.5,Fairfield,2,-33.90283309606647,150.92590342263526
294.0,2,1.0,Entire home/apt,5.0,Sydney,2,-33.8737923,151.1973129
647.05,8,4.0,Entire home/apt,5.0,Blacktown,1,-33.6876,150.9121
234.0,4,2.0,Entire home/apt,5.0,Randwick,6,-33.908768075060685,151.2248041474419
353.77,5,2.0,Entire home/apt,3.5,Sydney,4,-33.8785334,151.2011909
267.0,4,1.0,Entire home/apt,5.0,Auburn,9,-33.84864,151.06014
451.0,8,4.0,Entire home/apt,5.0,Mosman,5,-33.8224439,151.2351105
1833.0,6,3.0,Entire home/apt,5.0,Sydney,1,-33.8640003,151.201402
752.0,8,4.0,Entire home/apt,5.0,Manly,11,-33.7985145,151.2492965
338.0,5,2.0,Entire home/apt,4.71,Sydney,7,-33.873423209162205,151.21805188654542
148.5,2,1.0,Entire home/apt,5.0,Bankstown,2,-33.95426,151.03404
332.5,2,1.0,Entire home/apt,4.75,Mosman,4,-33.83773,151.23454
117.31,2,1.0,Private room,5.0,Randwick,4,-33.91097,151.22219
87.5,2,1.0,Private room,3.0,Holroyd,3,-33.82583773759683,150.99808377929213
201.67,2,1.0,Entire home/apt,5.0,Leichhardt,1,-33.8651187,151.1677895
113.0,2,1.0,Private room,5.0,Bankstown,1,-33.92345,151.03641
295.5,6,3.0,Entire home/apt,4.75,Blacktown,4,-33.73947,150.84051
