student_id,gender,math,read,science,book,escs
3618439,female,530.4,624.2,520.0,101-200,0.7
3618446,female,500.9,555.3,520.5,201-500,1.0
3618448,male,475.7,513.4,538.2,201-500,0.3
3618449,male,594.2,656.4,598.4,201-500,0.8
3618450,male,302.6,386.5,282.7,101-200,1.1
3618452,male,367.7,382.8,369.0,101-200,0.3
3618453,male,305.1,295.9,282.1,more than 500,0.3
3618454,female,486.1,482.1,521.0,101-200,1.1
3618456,male,446.0,473.3,612.2,26-100,-1.2
3618457,male,409.9,429.2,428.7,201-500,-0.6
3618459,male,362.1,377.7,398.5,201-500,-0.1
3618460,male,362.8,304.1,399.4,11-25,-1.7
3618461,female,460.1,597.9,535.2,201-500,1.0
3618464,male,523.6,527.1,557.3,11-25,-1.5
3618465,male,531.8,570.7,540.1,101-200,-0.7
3618467,male,553.4,598.8,627.3,101-200,1.3
3618469,female,610.9,633.9,611.0,201-500,1.1
3618470,female,523.3,458.7,483.3,101-200,0.4
3618471,female,518.7,482.7,586.6,201-500,1.1
3618474,female,544.1,552.7,546.5,more than 500,-0.1
3618475,male,486.8,586.8,510.2,more than 500,1.4
3618481,female,361.0,369.4,441.6,101-200,-1.2
3618482,male,332.2,360.1,318.7,0-10,-0.8
3618483,male,639.4,690.2,650.5,more than 500,1.3
3618485,male,489.2,543.8,597.5,101-200,-0.3
3618486,male,558.3,598.4,639.2,101-200,-0.6
3618487,male,500.2,571.2,557.3,11-25,-0.6
3618488,male,446.0,497.7,432.9,26-100,-1.0
3618489,male,549.0,474.9,549.0,26-100,1.2
3618493,female,542.7,609.2,627.1,201-500,0.9
3618495,female,513.6,593.5,546.1,201-500,0.3
3618497,male,429.1,495.6,479.9,101-200,0.3
3618498,female,491.7,536.4,414.0,more than 500,0.1
3618499,male,378.9,383.0,432.3,101-200,0.6
3618501,female,356.9,363.0,381.0,more than 500,1.4
3618503,male,558.1,431.4,554.8,26-100,0.7
3618506,female,370.9,526.3,464.1,101-200,0.9
3618507,female,438.6,393.5,433.6,more than 500,1.0
3618508,male,411.0,354.2,523.7,11-25,0.9
3618512,male,337.4,326.5,309.3,0-10,-0.3
3618513,male,525.8,374.5,414.1,101-200,1.1
3618517,male,592.5,565.8,588.2,101-200,1.4
3618519,female,496.0,519.7,490.1,26-100,0.3
3618522,male,459.9,410.9,542.1,26-100,0.4
3618523,female,391.6,385.3,470.8,26-100,0.1
3618525,female,378.1,421.6,434.9,26-100,0.5
3618526,male,557.7,584.8,690.3,more than 500,1.2
3618527,female,372.7,409.7,373.9,201-500,0.7
3618529,male,464.2,498.5,472.9,26-100,1.0
3618530,male,506.8,425.6,443.4,101-200,-0.6
3618531,female,297.7,257.1,392.0,201-500,0.1
3618532,female,386.5,364.7,412.0,11-25,-1.2
3618534,female,401.9,283.1,458.6,11-25,-0.2
3618535,female,568.5,663.1,626.6,more than 500,-1.5
3618536,male,502.6,592.3,560.5,101-200,0.4
3618537,female,444.4,452.0,480.6,201-500,0.2
3618538,male,589.4,512.2,545.1,201-500,1.1
3618539,male,609.0,625.4,569.9,101-200,1.1
3618540,male,298.8,235.0,310.6,more than 500,0.2
3618541,female,423.3,511.1,516.3,more than 500,-0.2
3618542,male,706.7,673.2,705.9,101-200,1.2
3618544,female,423.7,331.5,423.4,26-100,1.0
3618547,male,357.5,265.8,343.2,201-500,1.3
3618548,female,514.9,499.6,454.8,101-200,-1.4
3618551,male,597.7,530.0,599.9,201-500,1.2
3618552,male,529.8,556.2,460.5,201-500,1.1
3618553,male,498.4,555.3,472.4,101-200,0.1
3618554,male,337.1,333.9,332.4,26-100,0.7
3618555,male,427.4,371.8,431.9,26-100,0.5
3618556,male,400.7,424.6,431.1,11-25,-0.1
3618557,female,337.3,350.5,325.8,26-100,-0.9
3618558,male,394.3,397.5,437.7,101-200,-0.1
3618559,male,514.4,399.9,481.8,more than 500,1.7
3618560,male,513.5,575.3,522.0,201-500,1.2
3618561,female,460.9,431.4,487.0,more than 500,1.1
3618564,male,532.8,586.2,581.5,more than 500,1.4
3618566,male,491.2,496.8,449.9,26-100,0.5
3618567,male,507.0,533.4,541.9,11-25,-1.5
3618568,male,315.3,289.1,352.6,201-500,-2.6
3618573,female,595.4,547.3,614.6,101-200,0.8
3618574,female,532.6,578.7,610.9,201-500,1.2
3618575,female,526.3,497.4,551.6,201-500,0.1
3618577,male,446.7,448.2,467.3,201-500,0.9
3618578,female,558.1,640.5,544.4,201-500,0.9
3618579,male,376.3,381.8,411.5,11-25,0.7
3618582,female,539.0,593.4,510.3,201-500,1.4
3618583,female,563.7,642.9,533.8,more than 500,1.2
3618584,male,530.4,525.6,611.1,101-200,-0.2
3618586,female,569.4,609.6,626.8,201-500,0.6
3618587,female,527.5,541.4,621.2,101-200,0.4
3618588,male,504.2,410.0,434.0,101-200,0.8
3618589,female,345.5,387.4,338.1,201-500,-0.0
3618590,male,352.7,364.7,410.0,more than 500,0.7
3618591,female,561.8,607.7,613.3,101-200,1.3
3618593,female,429.2,289.8,326.0,11-25,0.2
3618594,male,574.8,551.0,588.5,101-200,-0.2
3618595,female,481.3,453.8,514.5,101-200,1.0
3618596,female,359.9,433.1,348.8,201-500,0.9
3618597,male,515.4,658.8,582.0,101-200,0.4
3618598,female,537.3,459.6,543.7,201-500,1.0
3618600,male,299.2,278.0,431.5,101-200,0.4
3618604,male,462.0,383.5,408.4,101-200,-0.2
3618605,female,431.5,461.1,415.1,11-25,-1.4
3618606,male,409.4,449.8,450.0,26-100,0.1
3618608,female,408.5,290.8,370.7,201-500,1.1
3618609,male,532.5,518.4,596.2,more than 500,0.1
3618613,female,602.1,523.5,573.8,11-25,-0.6
3618615,female,568.0,611.7,586.1,more than 500,0.9
3618616,male,663.8,695.9,733.1,201-500,1.0
3618617,female,467.9,578.6,492.5,101-200,0.4
3618618,female,643.5,751.1,639.7,101-200,1.3
3618619,male,636.6,608.6,627.3,more than 500,1.2
3618620,male,659.3,717.8,662.6,26-100,0.9
3618623,female,600.7,587.7,653.7,26-100,0.8
3618624,female,625.5,605.3,734.3,101-200,-0.7
3618625,female,518.5,585.4,546.2,more than 500,1.3
3618626,male,452.2,409.4,507.2,11-25,0.2
3618627,female,372.9,454.6,400.4,101-200,-0.0
3618631,female,503.2,531.2,512.1,201-500,1.6
3618633,male,418.7,407.5,473.2,26-100,-1.1
3618634,male,667.1,709.7,745.9,more than 500,1.4
3618635,female,557.9,621.4,610.6,201-500,0.9
3618636,female,404.1,437.0,411.4,101-200,-0.5
3618641,female,456.8,501.9,530.3,101-200,0.2
3618643,female,397.9,487.6,528.8,26-100,0.9
3618645,male,471.1,466.3,475.2,201-500,0.4
3618646,male,500.1,536.2,386.8,201-500,1.0
3618647,female,505.1,537.4,571.8,201-500,0.5
3618648,female,288.4,233.7,189.0,11-25,0.3
3618649,male,552.5,610.8,509.8,11-25,-0.1
3618650,male,351.8,319.4,369.7,201-500,0.5
3618654,male,356.4,440.4,347.7,26-100,0.3
3618656,female,486.5,496.3,503.8,101-200,-0.8
3618660,female,345.8,365.6,392.5,26-100,-0.3
3618661,female,527.0,463.8,538.0,more than 500,0.6
3618662,female,664.6,663.3,700.5,201-500,1.2
3618663,male,522.3,553.6,569.5,101-200,0.9
3618664,female,484.1,434.2,497.9,11-25,0.1
3618665,female,552.9,470.0,612.7,26-100,1.5
3618666,female,631.5,548.9,583.7,101-200,1.3
3618668,male,474.5,423.5,546.3,101-200,0.2
3618670,male,400.5,422.4,417.3,11-25,0.1
3618671,female,748.7,775.2,784.0,101-200,1.1
3618672,female,514.1,499.8,480.2,101-200,1.2
3618676,female,460.3,472.4,469.1,201-500,0.6
3618679,male,371.5,466.1,396.5,201-500,-0.2
3618681,female,489.5,315.3,442.7,101-200,-0.7
3618682,female,547.4,566.6,489.9,101-200,-0.4
3618683,male,591.6,524.6,537.1,more than 500,0.7
3618684,female,482.2,596.3,481.2,more than 500,0.7
3618685,female,325.1,367.8,369.8,101-200,0.1
3618687,male,386.3,365.2,355.7,26-100,-0.2
3618688,male,611.3,619.3,564.7,201-500,1.1
3618691,male,637.5,661.7,598.2,more than 500,1.4
3618692,male,573.4,454.8,651.8,more than 500,1.5
3618694,female,534.8,455.6,586.2,201-500,-0.9
3618697,male,549.6,493.9,541.7,11-25,0.2
3618698,male,526.7,594.6,555.3,101-200,-0.9
3618700,female,444.5,433.4,472.3,26-100,-1.9
3618701,female,533.7,519.4,559.5,201-500,1.0
3618702,female,469.9,539.0,527.4,11-25,-1.6
3618703,female,384.7,351.7,298.4,11-25,-0.3
3618705,male,434.2,565.7,474.1,0-10,-0.0
3618706,female,407.5,421.0,448.4,101-200,0.4
3618708,female,539.3,618.6,496.3,201-500,-0.1
3618709,female,332.4,373.1,380.1,26-100,-0.1
3618711,female,469.6,476.1,507.6,26-100,-0.5
3618712,male,667.1,654.3,693.5,201-500,1.6
3618715,male,451.7,408.2,449.5,201-500,1.1
3618716,male,474.0,514.6,554.6,26-100,0.9
3618717,male,407.9,325.3,337.2,0-10,1.4
3618718,female,394.0,405.8,432.7,0-10,-0.5
3618720,female,603.5,573.6,621.8,101-200,0.3
3618722,male,601.3,668.0,617.0,more than 500,1.1
3618723,male,366.0,375.6,344.9,11-25,0.1
3618724,female,239.4,365.1,330.9,11-25,0.1
3618726,male,443.9,359.6,534.6,11-25,0.7
3618727,male,431.0,342.2,443.9,11-25,-0.0
3618728,male,457.4,542.2,486.0,more than 500,0.8
3618730,male,630.4,683.6,616.4,more than 500,1.6
3618733,male,564.0,560.4,529.7,101-200,0.8
3618734,female,384.7,458.6,398.5,201-500,0.9
3618735,male,546.3,545.9,571.8,201-500,1.0
3618736,female,484.9,569.6,488.0,101-200,-1.4
3618737,male,442.3,388.7,474.9,more than 500,1.2
3618739,female,392.7,513.5,364.7,201-500,1.4
3618741,female,431.6,374.3,422.6,26-100,-1.1
3618745,male,461.2,412.9,538.9,101-200,-0.3
3618746,female,343.7,443.3,357.4,more than 500,1.1
3618747,female,422.0,379.1,396.6,201-500,0.5
3618749,male,468.6,563.6,602.5,101-200,1.3
3618758,male,514.5,547.9,579.7,11-25,0.1
3618759,female,442.4,504.6,492.7,201-500,-0.7
3618760,female,485.6,524.8,478.8,more than 500,1.6
3618762,female,577.6,576.4,648.6,101-200,0.7
3618764,male,542.5,538.9,548.2,201-500,-0.6
3618765,male,639.5,655.5,670.0,26-100,-1.3
3618766,male,451.5,405.4,469.3,101-200,0.4
3618767,male,653.6,637.8,668.2,more than 500,1.4
3618769,male,510.2,484.1,508.7,26-100,0.9
3618770,female,476.0,389.4,521.8,more than 500,0.0
3618773,female,465.8,523.9,533.0,201-500,-0.7
3618774,female,504.9,489.9,477.5,11-25,0.3
3618776,male,383.6,234.7,360.1,101-200,-0.3
3618777,female,354.9,483.8,471.7,26-100,-0.3
3618778,male,379.9,453.6,449.0,26-100,-0.3
3618779,male,401.1,403.1,402.5,201-500,1.2
3618781,female,415.3,480.5,420.2,201-500,0.8
3618783,male,435.5,496.9,394.1,101-200,-0.9
3618786,female,449.9,510.2,441.9,101-200,1.1
3618788,female,666.2,637.2,657.3,more than 500,1.7
3618790,female,560.2,639.1,508.0,101-200,-0.8
3618792,female,364.4,351.4,422.6,11-25,-0.6
3618794,female,433.8,546.5,515.9,more than 500,-2.4
3618795,male,430.6,604.7,541.8,101-200,-0.5
3618796,female,558.5,520.7,546.4,201-500,1.1
3618797,female,521.7,492.7,568.8,201-500,1.7
3618800,male,710.7,706.1,713.0,more than 500,0.8
3618801,male,309.6,231.5,336.4,101-200,0.4
3618802,female,447.5,553.5,425.5,201-500,-0.1
3618804,female,416.3,509.3,394.8,26-100,-0.2
3618805,male,542.4,533.3,589.2,more than 500,0.2
3618810,female,531.7,452.7,571.0,26-100,-0.6
3618812,male,510.0,420.4,580.5,101-200,-1.2
3618813,male,418.6,441.1,445.6,0-10,0.2
3618814,male,678.8,551.4,703.7,201-500,1.3
3618816,male,276.2,430.5,274.2,26-100,-0.3
3618817,female,526.7,433.4,509.9,26-100,-0.1
3618818,male,514.1,516.4,579.4,26-100,-0.8
3618819,female,434.7,548.4,549.1,more than 500,1.0
3618820,female,599.7,572.7,658.9,more than 500,1.4
3618822,male,581.6,544.7,637.2,201-500,1.4
3618824,male,530.2,482.3,531.1,11-25,0.4
3618825,male,523.7,449.9,499.7,201-500,0.0
3618826,male,304.6,398.8,382.7,26-100,-0.5
3618827,male,430.4,361.4,387.1,11-25,-0.2
3618829,male,441.1,456.9,474.4,26-100,-0.5
3618830,female,550.5,488.6,538.8,0-10,-1.9
3618831,female,462.1,461.6,462.0,11-25,-0.9
3618832,female,489.1,351.8,412.6,101-200,1.3
3618833,male,565.5,515.6,531.2,101-200,-0.3
3618834,male,410.6,546.9,450.9,26-100,0.0
3618835,female,436.1,386.8,445.0,101-200,-0.1
3618837,female,407.5,490.9,435.0,26-100,-0.8
3618838,male,621.2,639.9,696.5,11-25,-0.1
3618839,female,556.6,576.6,524.0,more than 500,1.3
3618840,male,590.3,614.5,660.7,more than 500,1.3
3618841,female,444.7,494.5,411.1,101-200,1.0
3618842,male,411.6,561.2,474.0,26-100,-0.6
3618843,male,695.0,639.8,696.8,26-100,0.6
3618844,female,563.0,540.6,571.5,201-500,1.2
3618846,female,581.1,549.5,607.0,201-500,1.4
3618847,female,503.2,588.3,475.6,101-200,-0.1
3618848,female,357.8,413.3,386.6,26-100,-0.4
3618852,female,381.3,322.2,338.8,26-100,1.0
3618853,female,532.9,554.5,549.9,201-500,1.6
3618854,female,481.7,452.6,482.5,0-10,-0.9
3618855,female,441.0,496.2,388.7,201-500,-0.2
3618857,male,401.7,395.8,396.7,more than 500,0.3
3618858,female,423.1,422.3,457.0,101-200,-0.3
3618861,female,581.8,644.7,701.4,201-500,0.7
3618864,male,615.8,586.5,546.3,101-200,1.2
3618867,male,492.5,531.8,453.7,26-100,-0.2
3618868,male,315.6,284.8,329.2,101-200,0.5
3618869,female,515.3,564.3,596.2,101-200,-1.2
3618870,male,350.1,374.0,408.1,201-500,-0.7
3618871,female,501.9,592.4,592.0,26-100,-0.4
3618872,female,412.9,433.1,483.4,11-25,0.0
3618874,female,490.0,525.5,494.1,101-200,-0.0
3618876,male,620.8,618.0,637.9,101-200,-0.3
3618877,male,350.8,290.0,383.9,more than 500,1.4
3618879,male,470.0,446.7,463.8,11-25,0.4
3618880,female,351.0,312.8,324.0,26-100,1.2
3618881,female,587.5,633.6,611.1,201-500,0.5
3618882,male,663.6,563.9,688.3,more than 500,1.5
3618885,male,674.1,664.0,653.7,more than 500,1.2
3618889,female,520.2,469.2,493.6,201-500,1.4
3618891,female,552.9,567.0,534.5,101-200,1.4
3618892,male,469.3,488.9,472.0,201-500,1.1
3618893,female,449.9,450.5,535.6,11-25,-1.0
3618895,female,467.3,445.3,476.4,11-25,0.5
3618896,female,628.1,710.5,641.9,more than 500,1.2
3618897,male,416.9,440.3,484.5,101-200,-0.1
3618898,male,487.0,466.4,485.5,101-200,0.5
3618900,female,505.8,639.1,584.4,201-500,1.4
3618901,male,527.3,524.0,437.6,101-200,0.1
3618902,male,398.7,422.1,323.4,11-25,-0.5
3618903,male,523.2,617.0,563.9,101-200,0.6
3618907,male,364.6,279.8,394.2,101-200,0.1
3618908,male,407.3,477.0,525.4,101-200,0.7
3618910,male,535.8,516.4,488.2,101-200,-0.5
3618915,female,579.4,616.2,582.7,201-500,1.1
3618917,female,558.7,566.2,575.0,101-200,0.5
3618918,female,608.2,561.1,588.4,more than 500,0.8
3618919,male,636.4,628.2,649.7,201-500,1.2
3618920,male,274.7,139.5,246.3,11-25,-0.1
3618921,male,541.6,639.0,572.1,101-200,1.1
3618922,male,573.3,528.3,540.0,26-100,0.7
3618923,female,385.3,387.1,454.1,201-500,0.9
3618924,male,593.1,617.1,671.0,more than 500,0.9
3618927,male,543.5,606.3,539.3,101-200,1.2
3618928,female,371.6,473.5,519.4,101-200,0.3
3618931,female,631.8,705.7,658.3,26-100,0.7
3618933,female,471.9,576.6,505.7,101-200,-1.0
3618938,female,494.2,571.8,543.8,201-500,0.5
3618939,male,656.1,495.6,538.1,101-200,0.4
3618941,male,557.7,541.0,588.4,101-200,1.0
3618942,male,380.7,477.9,433.6,101-200,0.2
3618943,male,371.8,316.0,372.3,26-100,-0.6
3618945,female,351.1,388.7,438.2,101-200,-0.3
3618946,male,493.0,510.4,452.6,101-200,0.8
3618947,female,479.8,577.1,494.2,101-200,-0.3
3618950,female,469.5,589.1,485.0,201-500,0.7
3618951,female,365.4,410.4,440.6,101-200,1.1
3618952,female,506.3,451.2,482.1,101-200,-0.1
3618953,female,550.0,582.9,514.0,201-500,0.7
3618957,male,345.0,404.0,426.4,11-25,-1.6
3618958,female,538.6,510.5,580.5,201-500,1.7
3618962,male,758.1,705.0,728.5,more than 500,0.8
3618963,male,391.4,383.8,437.6,101-200,-0.8
3618969,male,624.6,732.7,614.9,201-500,0.9
3618970,male,529.6,502.4,531.0,201-500,1.3
3618971,female,344.2,362.0,401.6,11-25,-2.0
3618974,female,461.1,605.6,563.6,101-200,0.1
3618976,female,357.8,353.2,361.1,101-200,-1.5
3618977,female,501.7,518.9,416.0,11-25,0.6
3618980,male,503.2,411.7,492.2,11-25,-0.9
3618983,male,531.3,518.7,609.7,more than 500,0.9
3618986,male,415.4,404.8,431.6,201-500,-1.3
3618988,male,504.5,589.7,561.7,201-500,0.1
3618989,female,408.3,516.4,578.9,more than 500,1.4
3618991,female,428.6,463.0,404.8,26-100,-0.3
3618992,female,472.9,548.3,544.5,201-500,1.1
3618997,female,601.8,593.6,619.1,11-25,0.4
3619000,female,626.5,617.9,674.3,201-500,1.2
3619001,female,398.7,333.6,407.1,201-500,0.8
3619002,female,557.1,612.6,549.8,more than 500,0.7
3619003,female,506.0,613.9,620.4,more than 500,0.5
3619004,male,532.0,523.8,485.8,101-200,0.5
3619005,male,353.3,435.2,511.5,26-100,0.3
3619006,male,664.5,586.7,630.0,more than 500,1.3
3619007,male,443.7,448.1,465.8,101-200,1.1
3619008,male,633.8,700.8,686.9,101-200,-0.3
3619009,male,421.4,394.1,501.9,201-500,0.5
3619010,male,485.8,457.7,488.1,101-200,0.0
3619012,male,516.9,589.0,504.5,201-500,0.8
3619013,male,679.7,709.5,524.8,26-100,1.0
3619014,female,473.4,508.3,463.5,11-25,0.8
3619015,female,371.4,400.2,460.8,201-500,-1.0
3619017,male,568.1,566.5,577.8,101-200,0.7
3619018,male,495.3,415.6,397.9,26-100,0.1
3619019,female,488.4,555.3,454.8,101-200,-0.1
3619022,female,540.2,642.8,603.0,201-500,1.3
3619024,female,417.9,454.5,497.4,201-500,1.2
3619025,male,362.6,353.6,422.3,26-100,0.1
3619027,male,497.7,455.3,570.2,101-200,0.1
3619029,female,532.1,612.2,566.1,101-200,0.9
3619031,male,600.2,482.1,588.0,201-500,0.8
3619035,male,468.4,482.7,443.4,more than 500,0.4
3619037,female,479.1,636.4,650.2,201-500,0.5
3619038,male,512.4,589.7,617.0,101-200,-0.4
3619039,female,530.3,623.2,636.9,more than 500,1.3
3619041,male,409.8,486.7,421.7,101-200,0.3
3619042,female,490.5,579.7,454.1,11-25,-0.6
3619043,male,488.7,341.9,466.8,101-200,0.5
3619048,male,566.0,559.8,581.4,201-500,0.5
3619049,female,478.3,501.7,522.9,11-25,-0.6
3619051,female,297.8,364.3,299.0,0-10,0.5
3619052,male,491.9,592.5,570.8,26-100,0.9
3619053,male,541.8,569.3,526.9,more than 500,1.0
3619055,male,645.9,496.4,684.7,101-200,1.3
3619057,male,495.8,512.3,581.6,101-200,1.0
3619058,male,359.6,344.7,423.3,26-100,-1.6
3619059,female,483.4,488.6,509.5,201-500,0.8
3619060,female,414.3,394.5,405.5,101-200,1.2
3619061,male,540.5,575.1,563.0,26-100,0.2
3619062,female,421.4,369.4,516.4,more than 500,0.5
3619065,male,284.7,157.4,301.9,26-100,0.6
3619069,female,463.8,382.9,513.6,more than 500,1.4
3619070,female,525.3,520.0,627.6,26-100,1.1
3619071,male,440.2,331.1,415.3,11-25,-1.4
3619072,female,445.0,496.9,558.9,201-500,0.5
3619073,male,483.0,552.8,467.5,101-200,-0.3
3619075,male,538.1,509.8,559.7,11-25,0.4
3619077,male,616.4,669.2,573.7,26-100,-0.5
3619079,male,475.4,471.2,443.0,101-200,0.9
3619081,female,641.2,704.6,635.9,26-100,0.9
3619084,female,530.8,672.3,506.7,101-200,0.2
3619085,male,346.1,273.6,315.3,0-10,0.5
3619087,female,433.6,367.0,396.1,11-25,-0.7
3619089,male,557.5,566.0,585.5,201-500,0.3
3619090,male,254.7,392.0,325.3,0-10,-0.8
3619093,male,363.8,341.7,430.4,101-200,1.4
3619095,female,574.9,627.0,603.1,101-200,-0.1
3619096,male,560.2,584.3,616.8,101-200,0.7
3619097,female,579.2,617.1,573.3,101-200,0.2
3619098,female,563.7,598.3,561.4,101-200,0.6
3619099,male,510.4,482.6,555.4,201-500,-0.6
3619100,female,602.7,590.8,499.1,101-200,-0.2
3619101,female,649.8,625.4,691.2,more than 500,0.3
3619106,female,442.8,556.9,518.8,101-200,0.6
3619109,female,567.9,614.7,628.2,201-500,1.1
3619111,male,489.1,434.7,412.7,11-25,-0.0
3619113,female,468.0,547.5,448.4,11-25,0.8
3619114,female,598.6,649.8,680.2,101-200,0.9
3619115,male,432.8,408.8,443.4,0-10,-5.8
3619116,male,596.8,437.1,548.6,201-500,0.8
3619117,male,472.0,501.2,476.4,more than 500,-0.7
3619119,male,470.6,436.6,426.2,101-200,-0.1
3619123,female,421.6,473.4,470.6,201-500,1.2
3619124,male,418.6,544.1,455.7,201-500,-0.5
3619125,female,618.2,661.8,616.8,101-200,0.8
3619128,female,422.3,475.5,365.0,26-100,-0.4
3619129,male,523.0,409.8,510.0,11-25,-0.5
3619130,male,539.1,493.9,537.2,101-200,0.8
3619131,male,509.9,564.3,546.7,101-200,-0.8
3619133,male,388.3,353.2,340.6,26-100,0.1
3619134,male,582.5,686.2,671.5,more than 500,0.3
3619136,female,602.2,615.5,606.9,201-500,0.9
3619137,male,404.3,442.3,437.9,101-200,0.1
3619138,female,490.0,625.2,509.6,201-500,1.0
3619139,female,358.1,386.0,324.1,11-25,0.3
3619140,male,392.5,400.2,450.0,101-200,-0.5
3619141,male,508.9,489.5,477.2,101-200,0.8
3619143,male,499.2,288.1,489.7,101-200,1.2
3619144,male,485.9,439.8,459.3,101-200,1.4
3619145,male,385.2,488.0,466.4,201-500,0.4
3619146,female,462.8,517.2,626.2,101-200,0.9
3619149,male,598.9,581.4,690.9,201-500,0.8
3619150,female,427.0,485.8,449.3,201-500,-0.8
3619153,female,419.0,444.5,386.4,201-500,0.5
3619154,female,679.1,825.7,662.1,more than 500,1.1
3619160,male,475.1,465.2,514.5,11-25,0.4
3619162,female,533.4,540.7,585.4,101-200,1.1
3619164,male,509.6,644.7,511.6,101-200,0.3
3619165,male,392.5,391.6,395.3,101-200,-0.1
3619168,male,544.5,570.1,615.8,101-200,1.3
3619169,male,300.9,322.3,273.2,11-25,-0.0
3619170,female,386.4,541.7,439.5,201-500,1.0
3619171,female,358.6,418.7,368.9,11-25,-0.4
3619172,male,489.3,492.5,436.4,201-500,1.0
3619175,male,599.8,650.4,690.3,201-500,-1.4
3619176,female,391.7,453.5,479.5,201-500,0.1
3619177,female,522.7,577.1,496.3,201-500,1.4
3619179,male,331.1,295.0,278.4,26-100,0.3
3619180,male,441.6,477.4,531.9,101-200,0.4
3619183,male,482.1,472.5,533.0,26-100,1.1
3619184,female,557.4,577.6,622.8,more than 500,1.1
3619185,female,423.8,522.9,542.3,26-100,-0.6
3619190,female,473.8,438.7,509.8,26-100,1.2
3619193,female,535.5,638.3,540.8,201-500,-0.1
3619194,male,639.0,704.6,666.7,26-100,0.8
3619195,female,490.5,496.9,528.2,101-200,-0.2
3619199,female,489.4,479.2,457.4,201-500,1.2
3619201,male,454.2,411.8,418.7,more than 500,1.5
3619204,female,424.9,516.5,431.2,101-200,0.4
3619205,female,499.0,534.6,550.4,11-25,-1.1
3619206,male,517.4,534.9,551.5,101-200,-0.0
3619207,female,515.9,574.2,575.0,101-200,-0.7
3619210,male,478.0,533.5,439.3,11-25,-0.2
3619211,female,610.2,653.0,602.2,more than 500,1.1
3619212,female,476.0,472.3,526.0,101-200,1.0
3619214,male,372.0,284.2,354.5,26-100,0.4
3619217,male,490.2,438.4,438.6,26-100,-0.1
3619219,female,622.7,701.4,663.7,more than 500,0.9
3619221,female,429.8,472.3,375.6,101-200,-0.3
3619222,female,504.7,534.3,501.3,101-200,0.3
3619223,female,437.8,467.7,471.8,26-100,1.0
3619227,female,348.0,498.5,317.0,101-200,-1.0
3619228,female,500.7,641.3,575.6,more than 500,-0.6
3619232,female,429.1,422.7,441.8,26-100,0.9
3619233,female,455.7,560.0,497.6,26-100,-0.7
3619234,female,564.2,569.4,619.3,201-500,0.0
3619236,male,555.9,646.5,605.5,more than 500,0.8
3619237,female,452.3,502.7,486.7,201-500,0.2
3619240,male,645.1,654.0,628.5,more than 500,1.4
3619241,male,550.6,508.7,687.5,26-100,0.5
3619242,female,453.7,532.1,506.2,26-100,-0.3
3619243,female,332.1,359.8,361.2,11-25,-1.7
3619246,male,453.6,458.0,577.9,101-200,-1.5
3619247,male,511.8,561.2,553.2,26-100,1.2
3619249,female,535.2,557.9,565.3,26-100,-0.1
3619250,male,655.8,576.4,607.0,101-200,1.1
3619251,male,614.6,640.2,651.9,101-200,-0.0
3619252,male,552.9,391.9,453.0,201-500,0.9
3619253,male,584.2,616.3,699.3,more than 500,0.1
3619255,male,518.3,480.5,578.6,101-200,1.1
3619257,female,437.2,488.4,457.5,26-100,0.4
3619259,female,346.6,424.5,472.6,101-200,0.7
3619260,female,410.3,459.2,453.7,101-200,-0.7
3619263,male,599.5,575.3,572.2,101-200,0.6
3619264,female,501.2,496.6,479.0,26-100,-0.5
3619265,female,423.7,412.5,505.7,101-200,-0.8
3619266,female,468.4,499.0,494.0,101-200,1.1
3619268,male,372.8,377.5,381.0,201-500,0.7
3619269,female,478.0,487.3,501.8,26-100,-0.7
3619271,female,647.2,659.2,714.5,101-200,0.9
3619272,male,640.1,571.1,641.8,201-500,0.6
3619273,female,305.1,356.8,339.3,11-25,-0.5
3619275,male,349.3,268.9,304.8,11-25,-0.3
3619277,female,265.2,391.5,257.2,0-10,-1.5
3619278,male,375.3,407.0,394.6,101-200,0.0
3619279,male,613.1,588.1,633.9,201-500,-0.0
3619280,female,795.1,738.6,798.3,101-200,-0.3
3619281,male,481.4,413.4,451.0,more than 500,0.5
3619283,male,431.8,368.2,436.7,101-200,1.2
3619284,female,576.3,463.1,619.3,201-500,-0.2
3619285,male,302.4,340.5,364.7,201-500,0.8
3619286,female,339.8,387.7,302.4,more than 500,-1.1
3619287,female,477.8,582.4,525.5,201-500,1.0
3619288,female,339.7,429.2,353.9,11-25,-1.5
3619289,male,479.4,487.3,504.8,101-200,1.1
3619290,male,475.5,383.7,469.9,11-25,-0.7
3619292,female,351.6,326.2,270.8,26-100,0.9
3619294,female,508.9,482.2,578.2,more than 500,0.9
3619299,female,482.9,537.3,530.5,26-100,0.8
3619300,female,666.0,736.0,615.5,26-100,0.3
3619301,male,351.2,353.0,272.8,26-100,-1.3
3619302,female,508.7,440.3,523.9,11-25,0.6
3619306,female,421.1,355.4,358.4,101-200,0.0
3619308,male,524.7,580.9,582.8,101-200,1.2
3619310,female,523.8,614.3,562.8,201-500,1.0
3619315,female,464.6,524.1,502.8,11-25,0.6
3619316,female,402.9,412.2,333.2,201-500,0.5
3619318,male,409.6,271.1,227.9,0-10,-0.4
3619320,male,509.0,487.8,581.6,201-500,1.2
3619321,male,534.7,602.4,659.6,11-25,0.6
3619322,male,537.5,707.3,538.9,11-25,-0.7
